file_path,width,height,resolution,fps,frame_count,duration_sec
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4926.mp4,58,58,58x58,29.97,64,2.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4927.mp4,58,58,58x58,29.97,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4928.mp4,58,58,58x58,29.97,47,1.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4929.mp4,58,58,58x58,29.97,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4930.mp4,58,58,58x58,29.97,124,4.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4931.mp4,58,58,58x58,29.97,52,1.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4932.mp4,50,50,50x50,29.97,146,4.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4933.mp4,60,60,60x60,29.97,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4934.mp4,62,62,62x62,29.97,141,4.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4935.mp4,50,50,50x50,29.97,64,2.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4936.mp4,50,50,50x50,29.97,99,3.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4937.mp4,50,50,50x50,29.97,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4938.mp4,50,50,50x50,29.97,40,1.33
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4939.mp4,50,50,50x50,29.97,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_07_001043_001099\4940.mp4,50,50,50x50,29.97,146,4.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\873.mp4,114,114,114x114,29.97,99,3.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\874.mp4,104,104,104x104,29.97,135,4.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\875.mp4,104,104,104x104,29.97,99,3.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\876.mp4,92,92,92x92,29.97,142,4.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\877.mp4,84,84,84x84,29.97,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\878.mp4,60,60,60x60,29.97,103,3.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\879.mp4,66,66,66x66,29.97,64,2.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\880.mp4,66,66,66x66,29.97,68,2.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\881.mp4,70,70,70x70,29.97,109,3.64
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\882.mp4,74,74,74x74,29.97,109,3.64
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\883.mp4,78,78,78x78,29.97,53,1.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\884.mp4,84,84,84x84,29.97,119,3.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\885.mp4,88,88,88x88,29.97,63,2.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\886.mp4,98,98,98x98,29.97,126,4.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\887.mp4,102,102,102x102,29.97,100,3.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\888.mp4,38,38,38x38,29.97,57,1.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\889.mp4,40,40,40x40,29.97,59,1.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\890.mp4,44,44,44x44,29.97,77,2.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\891.mp4,46,46,46x46,29.97,94,3.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\892.mp4,54,54,54x54,29.97,149,4.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\893.mp4,58,58,58x58,29.97,128,4.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\894.mp4,58,58,58x58,29.97,147,4.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\895.mp4,58,58,58x58,29.97,113,3.77
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\896.mp4,58,58,58x58,29.97,85,2.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\897.mp4,56,56,56x56,29.97,132,4.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\898.mp4,56,56,56x56,29.97,46,1.53
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\899.mp4,56,56,56x56,29.97,98,3.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\900.mp4,60,60,60x60,29.97,62,2.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\901.mp4,60,60,60x60,29.97,118,3.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_08_001103_001181\902.mp4,60,60,60x60,29.97,125,4.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4673.mp4,48,48,48x48,29.97,56,1.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4674.mp4,48,48,48x48,29.97,46,1.53
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4675.mp4,48,48,48x48,29.97,132,4.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4676.mp4,48,48,48x48,29.97,49,1.63
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4677.mp4,48,48,48x48,29.97,52,1.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4678.mp4,48,48,48x48,29.97,42,1.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4679.mp4,48,48,48x48,29.97,110,3.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4680.mp4,48,48,48x48,29.97,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4681.mp4,48,48,48x48,29.97,135,4.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4682.mp4,48,48,48x48,29.97,65,2.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4683.mp4,56,56,56x56,29.97,147,4.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4684.mp4,56,56,56x56,29.97,77,2.57
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4685.mp4,56,56,56x56,29.97,84,2.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4686.mp4,56,56,56x56,29.97,140,4.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4687.mp4,46,46,46x46,29.97,52,1.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4688.mp4,50,50,50x50,29.97,136,4.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4689.mp4,50,50,50x50,29.97,43,1.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4690.mp4,50,50,50x50,29.97,121,4.04
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4691.mp4,52,52,52x52,29.97,99,3.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4692.mp4,52,52,52x52,29.97,89,2.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4693.mp4,52,52,52x52,29.97,124,4.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4694.mp4,52,52,52x52,29.97,102,3.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4695.mp4,52,52,52x52,29.97,126,4.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4696.mp4,52,52,52x52,29.97,146,4.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4697.mp4,52,52,52x52,29.97,50,1.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4698.mp4,52,52,52x52,29.97,133,4.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4699.mp4,52,52,52x52,29.97,69,2.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4700.mp4,56,56,56x56,29.97,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4701.mp4,56,56,56x56,29.97,84,2.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4702.mp4,56,56,56x56,29.97,114,3.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4703.mp4,56,56,56x56,29.97,106,3.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4704.mp4,56,56,56x56,29.97,74,2.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4705.mp4,54,54,54x54,29.97,94,3.14
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4706.mp4,52,52,52x52,29.97,134,4.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4707.mp4,64,64,64x64,29.97,44,1.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4708.mp4,70,70,70x70,29.97,129,4.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4709.mp4,70,70,70x70,29.97,70,2.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4710.mp4,70,70,70x70,29.97,63,2.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4711.mp4,70,70,70x70,29.97,66,2.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4712.mp4,72,72,72x72,29.97,138,4.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4713.mp4,72,72,72x72,29.97,96,3.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4714.mp4,72,72,72x72,29.97,85,2.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4715.mp4,102,102,102x102,29.97,80,2.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4716.mp4,112,112,112x112,29.97,122,4.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4717.mp4,126,126,126x126,29.97,142,4.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4718.mp4,126,126,126x126,29.97,52,1.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4719.mp4,38,38,38x38,29.97,150,5.01
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4720.mp4,38,38,38x38,29.97,128,4.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4721.mp4,38,38,38x38,29.97,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4722.mp4,38,38,38x38,29.97,118,3.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4723.mp4,38,38,38x38,29.97,40,1.33
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4724.mp4,38,38,38x38,29.97,122,4.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4725.mp4,40,40,40x40,29.97,97,3.24
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4726.mp4,44,44,44x44,29.97,92,3.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4727.mp4,44,44,44x44,29.97,120,4.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4728.mp4,44,44,44x44,29.97,92,3.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4729.mp4,50,50,50x50,29.97,118,3.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4730.mp4,50,50,50x50,29.97,52,1.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4731.mp4,50,50,50x50,29.97,75,2.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4732.mp4,50,50,50x50,29.97,136,4.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4733.mp4,56,56,56x56,29.97,97,3.24
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4734.mp4,60,60,60x60,29.97,43,1.43
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4735.mp4,66,66,66x66,29.97,104,3.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4736.mp4,70,70,70x70,29.97,102,3.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4737.mp4,126,126,126x126,29.97,61,2.04
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4738.mp4,112,112,112x112,29.97,139,4.64
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4739.mp4,112,112,112x112,29.97,110,3.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4740.mp4,108,108,108x108,29.97,132,4.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4741.mp4,102,102,102x102,29.97,99,3.3
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4742.mp4,90,90,90x90,29.97,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4743.mp4,82,82,82x82,29.97,108,3.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4744.mp4,64,64,64x64,29.97,49,1.63
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4745.mp4,64,64,64x64,29.97,116,3.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4746.mp4,58,58,58x58,29.97,52,1.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4747.mp4,56,56,56x56,29.97,73,2.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4748.mp4,52,52,52x52,29.97,71,2.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4749.mp4,50,50,50x50,29.97,114,3.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4750.mp4,68,68,68x68,29.97,96,3.2
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4751.mp4,64,64,64x64,29.97,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4752.mp4,106,106,106x106,29.97,105,3.5
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4753.mp4,34,34,34x34,29.97,133,4.44
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4754.mp4,34,34,34x34,29.97,85,2.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4755.mp4,34,34,34x34,29.97,46,1.53
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4756.mp4,34,34,34x34,29.97,65,2.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4757.mp4,34,34,34x34,29.97,54,1.8
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4758.mp4,40,40,40x40,29.97,149,4.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4759.mp4,42,42,42x42,29.97,56,1.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4760.mp4,44,44,44x44,29.97,74,2.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4761.mp4,44,44,44x44,29.97,95,3.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4762.mp4,44,44,44x44,29.97,50,1.67
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4763.mp4,44,44,44x44,29.97,130,4.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4764.mp4,50,50,50x50,29.97,92,3.07
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4765.mp4,50,50,50x50,29.97,56,1.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4766.mp4,50,50,50x50,29.97,91,3.04
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4767.mp4,50,50,50x50,29.97,52,1.74
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4768.mp4,50,50,50x50,29.97,149,4.97
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4769.mp4,64,64,64x64,29.97,101,3.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4770.mp4,64,64,64x64,29.97,81,2.7
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4771.mp4,56,56,56x56,29.97,70,2.34
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4772.mp4,56,56,56x56,29.97,60,2.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4773.mp4,60,60,60x60,29.97,108,3.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4774.mp4,60,60,60x60,29.97,58,1.94
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4775.mp4,70,70,70x70,29.97,136,4.54
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4776.mp4,70,70,70x70,29.97,121,4.04
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4777.mp4,70,70,70x70,29.97,90,3.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4778.mp4,68,68,68x68,29.97,55,1.84
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4779.mp4,60,60,60x60,29.97,68,2.27
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4780.mp4,68,68,68x68,29.97,123,4.1
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4781.mp4,128,128,128x128,29.97,60,2.0
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4782.mp4,120,120,120x120,29.97,65,2.17
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4783.mp4,120,120,120x120,29.97,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4784.mp4,106,106,106x106,29.97,146,4.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4785.mp4,104,104,104x104,29.97,72,2.4
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4786.mp4,100,100,100x100,29.97,74,2.47
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4787.mp4,112,112,112x112,29.97,101,3.37
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4788.mp4,112,112,112x112,29.97,87,2.9
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4789.mp4,102,102,102x102,29.97,116,3.87
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4790.mp4,104,104,104x104,29.97,48,1.6
D:\2-Datasets from Various Resources\Tiny-VARIAT\Tiny_VIRAT_v1\VIRAT_S_040100_09_001186_001533\4791.mp4,106,106,106x106,29.97,147,4.9
